ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,problem_id,id,size,split,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count,nonzeros_relative,avg_nnz_relative,max_nnz_relative,std_nnz_relative,avg_row_block_count_relative,std_row_block_count_relative,min_row_block_count_relative,max_row_block_count_relative,avg_row_block_size_relative,std_row_block_size_relative,min_row_block_size_relative,max_row_block_size_relative,block_count_relative
2752-182-250,VDOL/tumorAntiAngiogenesis_5,1,25,0,51,0.490196078431373,0,2752-182-250,2752,182,250,/home/anna/.ssgetpy/MM/VDOL/tumorAntiAngiogenesis_5/tumorAntiAngiogenesis_5.mtx,0.0431578947368421,182,0.00016995233790962174,0,1.0,1.0,0.0116229923922231,0.0018209316652296162,0.092173017507724,0.021022506084185724,0.0015662885692469051,0.004931104969996775,0.0,0.0023923444976076554,0.0008008145594414943,0.016132167886902624,0.0,0.10259826782145237,0.001277139208173691,0.0018209316652296162,0.01474319123095836,0.9890054779723787,0.2245480869651486,0.037054084548097714,0.024574339478158687,0.09156523402591689,0.03610193487494097,0.017499282107472196,0.17231282622054206,0.15623681620025048,0.8515739526271121,0.013234226588143803
207-109-17,HB/lund_b,0,150,1,62,2.41935483870968,1,207-109-17,207,109,17,/home/anna/.ssgetpy/MM/HB/lund_b/lund_b.mtx,0.004736842105263158,109,0.000802725272267639,1,1.0,1.0,0.152428246780574,0.014328497254159038,0.010298661174047374,0.006835268943707323,0.020813196958777123,0.006593815006867878,0.05555555555555555,0.007177033492822967,0.00464183137167814,0.002946417256977036,0.0,0.005329780146568954,0.001865624921743921,0.014328497254159038,0.19350233127017427,0.19225566608081132,0.12190608097767897,0.16038626152728905,0.05486801573672412,0.32722226894289796,0.12459721675015496,0.09832280792600977,0.0525489463079205,0.2713475597597501,0.08210871145546736,0.032256210947592324
1164-211-124,Sandia/oscil_dcop_53,1,149,0,0,0.0,0,1164-211-124,1164,211,124,/home/anna/.ssgetpy/MM/Sandia/oscil_dcop_53/oscil_dcop_53.mtx,0.05842105263157895,211,0.00029242451875310894,0,0.691304347826087,1.0,0.0148469261696727,0.002698502423640851,0.006179196704428424,0.0024910714310919795,0.015874445996846002,0.018034943013342557,0.0,0.023923444976076555,0.00031405702486374883,0.0010628647394261231,0.0,0.0013324450366422385,0.003073898780457266,0.002698502423640851,0.01883613245040159,0.0611407682763932,0.02295091403811742,0.06851271719072992,0.07752491753462278,0.07772057484233594,0.1777305701741634,0.010486219021194048,0.009792459968930604,0.1326138167591306,0.013723635361059475,0.027375175424808395
287-1674-93,Averous/epb0,1,1404,1,85,16.5176470588235,1,287-1674-93,287,1674,93,/home/anna/.ssgetpy/MM/Averous/epb0/epb0.mtx,0.828421052631579,1674,0.0027671613034057473,0,0.0,0.4535495179666959,0.0022260476840967,0.0032106495378543777,0.005149330587023687,0.004389396739384266,0.014680368654382622,0.02150209212532415,0.0,0.011961722488038277,0.0006143231374411303,0.000703436212010712,0.0,0.0013324450366422385,0.023420479302832243,0.0032106495378543777,0.002813311466757543,0.006072878132605776,0.005097363955413786,0.0054076131284049546,0.011650223538378158,0.0017851317126181996,0.010612507421334124,0.0008855929711467259,0.0008168936655606474,0.0030459518642045567,0.0012915089354084543,0.02619505235919096
760-769-1062,Nasa/nasa4704,0,800,1,79,10.126582278481,1,760-769-1062,760,769,1062,/home/anna/.ssgetpy/MM/Nasa/nasa4704/nasa4704.mtx,0.35210526315789475,769,0.006057491814110304,1,1.0,1.0,0.0230874203743567,0.015311508094414584,0.021112255406797117,0.010589544263395966,0.08522897806507397,0.05207851288948875,0.1111111111111111,0.04784688995215311,0.0010797778240976864,0.0012672573757450702,0.0,0.002664890073284477,0.03934715648711592,0.015311508094414584,0.029297841879686384,0.054142270765482434,0.026769927240626205,0.06564822908201834,0.06142444320928996,0.06235431305533225,0.09227733810940847,0.004161273660978212,0.003203573912156435,0.025037594560919287,0.006003706829200242,0.09591921364428395
1067-977-74,Sandia/fpga_dcop_13,0,1000,1,314,3.18471337579618,1,1067-977-74,1067,977,74,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_13/fpga_dcop_13.mtx,0.46157894736842103,977,0.001340537892493387,0,0.3685239491691104,0.772238514173998,0.0031670069741202,0.0026652603474261152,0.0025746652935118436,0.0013447428658272917,0.01423620575123844,0.01412316449775328,0.0,0.011961722488038277,0.00037542217871718866,0.0007322586329948457,0.0,0.0006662225183211193,0.013435003631082063,0.0026652603474261152,0.004007905192873689,0.005642824070984701,0.0026757217309807523,0.011334815798579395,0.013111320923624808,0.009598186598896512,0.01941451702030127,0.0016826967896906482,0.0014570222953345683,0.016377286985178825,0.0015466050146345394,0.02575608005124088
776-1450-4230,Nemeth/nemeth12,1,13,1,52,0.25,0,776-1450-4230,776,1450,4230,/home/anna/.ssgetpy/MM/Nemeth/nemeth12/nemeth12.mtx,0.7105263157894737,1450,0.02976251490411005,0,1.0,1.0,0.0319020214030915,0.03989973631574244,0.026776519052523172,0.011162762715172409,0.07264230344364493,0.02342676802783318,0.05555555555555555,0.023923444976076555,0.005069468236312231,0.01440618941691595,0.0,0.029980013324450366,0.06458317682117547,0.03989973631574244,0.040488407931572164,0.03606855047902332,0.014965800495375853,0.028554521157234905,0.014653904901690967,0.016120566409250282,0.024388486354982208,0.007133957694788846,0.019314229121713353,0.005932743561184209,0.031238543215854456,0.08347962994903807
1627-192-286,Bai/qh768,1,41,0,0,0.0,0,1627-192-286,1627,192,286,/home/anna/.ssgetpy/MM/Bai/qh768/qh768.mtx,0.04842105263157895,192,0.0001575276239110071,0,0.0,1.0,0.0096842447916666,0.0016000893957255167,0.001544799176107106,0.001309914995663598,0.004477453187480685,0.008750724358543615,0.0,0.004784688995215311,0.0003293959498061708,0.0007142201191190316,0.0,0.0006662225183211193,0.0016339869281045752,0.0016000893957255167,0.012281856564620473,0.020342276830491522,0.013262889331093632,0.04322757075502585,0.04133821971725871,0.08631878451489866,0.052060367139570816,0.011768087966128368,0.007231478706080002,0.14728485340916714,0.00992038615847544,0.01602718307283565
784-838-887,Nemeth/nemeth20,1,56,1,52,1.07692307692308,0,784-838-887,784,838,887,/home/anna/.ssgetpy/MM/Nemeth/nemeth20/nemeth20.mtx,0.38842105263157894,838,0.037241305251704736,0,1.0,1.0,0.1195140150716844,0.08639116567502222,0.06024716786817714,0.022245239870908175,0.08225086551590305,0.025613193153639354,0.05555555555555555,0.0215311004784689,0.010725538827483814,0.03824105914167847,0.0,0.061958694203864094,0.041563368642476145,0.08639116567502222,0.1517161082993689,0.14038056891438036,0.051604709199338177,0.05803638514490113,0.027722264308126982,0.03458804105469488,0.03935202131865236,0.026120493102234885,0.08871195581315368,0.021688174498249526,0.11172658787819308,0.09297590403920354
526-469-3526,Gset/G61,1,14,0,0,0.0,0,526-469-3526,526,469,3526,/home/anna/.ssgetpy/MM/Gset/G61/G61.mtx,0.19421052631578947,469,6.478600870706208e-05,0,1.0,1.0,0.0006728465500702,0.0002683484120607817,0.0010298661174047373,0.0006959773975561885,0.002073882087058403,0.006381653944530086,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0009140310019282298,0.0002683484120607817,0.0008414468496834054,0.005898291890597219,0.002884818893068635,0.012981892878399183,0.012341541312368556,0.02992336753227015,0.020293471293837746,0.0029219378177774715,0.0,0.05105793397424804,0.001631760954505379,0.003651740188767911
2297-251-4130,SNAP/ca-GrQc,1,19,0,0,0.0,0,2297-251-4130,2297,251,4130,/home/anna/.ssgetpy/MM/SNAP/ca-GrQc/ca-GrQc.mtx,0.07947368421052632,251,3.461170328185508e-05,0,1.0,1.0,0.0012698211139505,0.0002710743897692396,0.0025746652935118436,0.0019184795728489994,0.00702965226912004,0.017646424524825566,0.0,0.011961722488038277,2.3630969666945597e-05,0.00023556336008691243,0.0,0.0006662225183211193,0.00047579695990784566,0.0002710743897692396,0.0015993351836670348,0.023414866112281125,0.01485866250843984,0.0378506864399353,0.06376641412677939,0.06387401365859378,0.08056042700364206,0.00642269399632593,0.0018244429163703114,0.10898757195471577,0.007470619028399981,0.0035952989375568766
892-123-1333,Norris/heart3,0,150,1,56,2.67857142857143,1,892-123-1333,892,123,1333,/home/anna/.ssgetpy/MM/Norris/heart3/heart3.mtx,0.012105263157894737,123,0.0034301085431889715,0,0.0,1.0,0.5110714521779364,0.054222767057118315,0.03604531410916581,0.01490242284247119,0.0009656657168121165,0.005756153427002342,0.0,0.004784688995215311,0.052656374447110445,0.024303542503778565,0.09523809523809523,0.046635576282478344,0.000820123707209576,0.054222767057118315,0.6488173779723262,0.5770237541893976,0.23553097565661774,0.053721920792612086,0.042445948589161474,0.1398837544005748,0.08223290438425875,0.8458754991248372,0.38411452542557323,0.7473283690789384,0.5770237541893976,0.012640622759741064
890-1971-447,Norris/heart1,0,2000,1,98,20.4081632653061,1,890-1971-447,890,1971,447,/home/anna/.ssgetpy/MM/Norris/heart1/heart1.mtx,0.9847368421052631,1971,0.22885968193619644,0,0.0,1.0,0.1327606458024923,0.22572229766266436,0.2976313079299691,0.16590959156031065,0.14323732805771616,0.13296163564302657,0.0,0.11004784688995216,0.01754470601572533,0.059595210505147045,0.0,0.34110592938041306,0.16113239676458066,0.22572229766266436,0.16853335228747524,0.29340533014568826,0.1636368574293474,0.03968968216435102,0.06118552890839613,0.00013487128411097387,0.08035864358349443,0.01731489477444523,0.058778837758501096,0.00023012948364631219,0.2599029966612166,0.1532496640182096
1539-1628-1117,Schenk_IBMNA/c-20,1,33,1,51,0.647058823529412,0,1539-1628-1117,1539,1628,1117,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-20/c-20.mtx,0.8042105263157895,1628,0.0010126141908870935,0,1.0,1.0,0.0008617619182729,0.00120636088125752,0.0005149330587023687,0.0007796039097026919,0.004786095537969045,0.007148453933985119,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.014286429769864523,0.00120636088125752,0.0010812841264015419,0.0007276128138716419,0.0009309275187111152,0.0023362686854166946,0.003982600245235095,0.0020945785809966208,0.0025034009888306144,0.00020244215055724663,0.0,0.00357395787011831,0.0001130541501655502,0.01641640611328731
333-143-73,Bai/rdb968,1,59,0,200,0.295,0,333-143-73,333,143,73,/home/anna/.ssgetpy/MM/Bai/rdb968/rdb968.mtx,0.022631578947368423,143,0.00033324857903427134,0,0.7672131147540984,1.0,0.0368233165435962,0.004538526336310364,0.0025746652935118436,0.0009937780300078196,0.027659232234201036,0.008043030872877012,0.05555555555555555,0.007177033492822967,0.0005363137926722986,0.0013417165780590207,0.0,0.0013324450366422385,0.0029674705131094584,0.004538526336310364,0.04673623221211672,0.041477579591922636,0.013509821610735665,0.14760042463304213,0.051014389311856874,0.24724169951652775,0.0945624544167489,0.018921083990123103,0.018239839354872143,0.2031125486335699,0.020488037539191,0.0390222417977306
2726-765-460,VDOL/reorientation_5,1,38,1,51,0.745098039215686,0,2726-765-460,2726,765,460,/home/anna/.ssgetpy/MM/VDOL/reorientation_5/reorientation_5.mtx,0.35,765,0.0013343255354940798,0,1.0,1.0,0.0051416122004357,0.0033891537029476153,0.0020597322348094747,0.0012266043399313709,0.03484121906258116,0.01124715321472605,0.0,0.009569377990430622,0.0,0.0,0.0,0.0,0.01882528234793279,0.0033891537029476153,0.006514762864531025,0.006037721006155801,0.0031170180873549462,0.03007173754579463,0.01333491249274616,0.01479836180820998,0.020773186575243865,0.0014438861639565676,0.0,0.025250292411634095,0.0008063405903986669,0.04612029818966143
1441-1266-140,Oberwolfach/piston,0,1300,1,63,20.6349206349206,1,1441-1266-140,1441,1266,140,/home/anna/.ssgetpy/MM/Oberwolfach/piston/piston.mtx,0.6136842105263158,1266,0.027520741506931436,0,0.0330173151622885,1.0,0.0386970942551455,0.04225695809790439,0.03192584963954686,0.033074764969487386,0.02338009422230511,0.0025493120355147736,0.05555555555555555,0.004784688995215311,0.014288599747291646,0.010332572246310465,0.0,0.013324450366422385,0.0235143865975509,0.04225695809790439,0.04911508443461528,0.04928648504755977,0.050787790758833655,0.011946486772761486,0.0018264100342784712,0.019795793890342687,0.006431632163521586,0.02245738152318667,0.015866129894808203,0.009068244969367721,0.016094492006826163,0.03479311082839092
2335-1297-2179,Fluorem/GT01R,0,1300,1,186,6.98924731182796,1,2335-1297-2179,2335,1297,2179,/home/anna/.ssgetpy/MM/Fluorem/GT01R/GT01R.mtx,0.63,1297,0.024667050945321053,0,0.0,0.9061038052086788,0.0330464288325648,0.03696962069874354,0.03038105046343975,0.011178284259384856,0.0431058434133585,0.026464380416101784,0.05555555555555555,0.0215311004784689,0.007611553434729945,0.01289557291287156,0.0,0.015989340439706862,0.037575438860090654,0.03696962069874354,0.04194128899652808,0.04578229677467255,0.01675449853526912,0.01988121662072783,0.018506775151406397,0.019103554796468834,0.02481496350710253,0.011891545066799163,0.01932844544535254,0.008477664749556427,0.018783412689881582,0.0542883401398544
217-138-96,HB/nos1,1,150,0,100,1.5,0,217-138-96,217,138,96,/home/anna/.ssgetpy/MM/HB/nos1/nos1.mtx,0.02,138,0.0002600315143995779,1,1.0,1.0,0.0308758664146187,0.003671697171814696,0.0020597322348094747,0.001546286128065218,0.02341109581280157,0.0024450333075491416,0.05555555555555555,0.004784688995215311,0.0004001126620193583,0.0007386703825930783,0.0,0.0006662225183211193,0.002554278416347382,0.003671697171814696,0.03918565410975509,0.03574854999781961,0.02178246545622285,0.13627040452402495,0.016069955981333896,0.2565318551724054,0.0731069951987199,0.017720553509609504,0.010405617563484824,0.2110383971126364,0.013998517291003518,0.03482375012679702
1433-1228-273,Oberwolfach/flowmeter5,1,485,1,65,7.46153846153846,1,1433-1228-273,1433,1228,273,/home/anna/.ssgetpy/MM/Oberwolfach/flowmeter5/flowmeter5.mtx,0.5936842105263158,1228,0.003702564771587164,0,0.0516999157066591,1.0,0.0055345414805462,0.005858943285300229,0.004119464469618949,0.0011679791068929606,0.06306394774060627,0.014276790133690513,0.05555555555555555,0.019138755980861243,7.113080466862494e-05,0.00039917454962401223,0.0,0.0013324450366422385,0.048493726992712795,0.005858943285300229,0.0070136057558272185,0.006831161236151502,0.0018489832115631995,0.03004823511613014,0.010544869333701632,0.020692024214519565,0.023503071231590265,0.0006735028923787227,0.0006319180166685223,0.009832859257318322,0.001942717403023473,0.07401320922915
1538-845-1026,Schenk_IBMNA/c-19,1,124,1,51,2.43137254901961,1,1538-845-1026,1538,845,1026,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-19/c-19.mtx,0.39210526315789473,845,0.00037407263931543374,0,1.0,1.0,0.0011834319526627,0.000858764406545089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005277589963188341,0.000858764406545089,0.0014896599286660832,0.0006825209355878869,0.0,0.004420843760231339,0.0,0.012529490007608163,0.0023482593385851644,0.0012221665971432795,0.0,0.02137893981516474,0.0006825209355878869,0.011686242046231362
25-110-3,HB/bcsstk03,1,148,1,61,2.42622950819672,1,25-110-3,25,110,3,/home/anna/.ssgetpy/MM/HB/bcsstk03/bcsstk03.mtx,0.005263157894736842,110,0.00027689362625484064,1,1.0,1.0,0.0517355371900826,0.0049052960499656574,0.0025746652935118436,0.0009994159061821294,0.02872240992968984,0.008193090044095524,0.05555555555555555,0.007177033492822967,0.000612771154927448,0.0007034738872360559,0.0,0.0006662225183211193,0.0023414218816517666,0.0049052960499656574,0.06566802385881743,0.05407130482356162,0.017662404741982256,0.19812842900303124,0.06755601704351112,0.3241641883471825,0.1234488287785834,0.026217995492816483,0.012432302152607893,0.26873857404021706,0.017689431932160115,0.04007299494133177
321-287-7,Bai/olm500,0,300,1,64,4.6875,1,321-287-7,321,287,7,/home/anna/.ssgetpy/MM/Bai/olm500/olm500.mtx,0.09842105263157895,287,0.0005067508352292116,0,0.3337222870478413,0.6674445740956826,0.0138887202709757,0.003434639794987794,0.0025746652935118436,0.0031649212001794856,0.0,0.0,0.0,0.0,0.002751978742781622,0.0029675639993575332,0.047619047619047616,0.0033311125916055963,0.0017842385996544212,0.003434639794987794,0.017619643313148553,0.020414903246324383,0.02143765440121549,0.019331698122681158,0.0,0.054712125265585894,0.010268591949723144,0.023984495972263015,0.02010085161934137,0.20235034160213428,0.020414903246324383,0.011686242046231362
1084-411-165,Sandia/fpga_dcop_30,1,18,1,54,0.333333333333333,0,1084-411-165,1084,411,165,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_30/fpga_dcop_30.mtx,0.1636842105263158,411,0.0003900472715993669,0,0.0893617021276595,0.8297872340425532,0.0052154557455852,0.0018452300413403682,0.001544799176107106,0.0009160879042133803,0.003410139224771548,0.006824567574793618,0.0,0.007177033492822967,0.0006132437648163143,0.0007032064443994374,0.0,0.0006662225183211193,0.003299276287782035,0.0018452300413403678,0.006608510847770092,0.009235736406299266,0.004333028919198771,0.017046169274417027,0.015060601257770149,0.035439712833583076,0.03177617437642765,0.006361538153954115,0.0033261151530717065,0.06047041717386943,0.004367115946379363,0.015056529558610882
788-1921-5552,Nemeth/nemeth24,1,15,1,53,0.283018867924528,0,788-1921-5552,788,1921,5552,/home/anna/.ssgetpy/MM/Nemeth/nemeth24/nemeth24.mtx,0.958421052631579,1921,0.13117258682101712,0,1.0,1.0,0.0801056082787005,0.13274053260525762,0.09680741503604531,0.044177616393805956,0.15571457707965383,0.05985528713140574,0.0,0.05263157894736842,0.009129510617918826,0.03996221173042269,0.0,0.08727514990006663,0.16967796058397816,0.13274053260525762,0.10168521322211654,0.09793409379622472,0.04470655193626163,0.044351056083733166,0.02826078021143619,0.00037697091632718884,0.03948887497884229,0.009273193386634524,0.04044067652469622,0.0006432215938025202,0.06824716732185108,0.1655811008880058
1088-1179-35,Sandia/fpga_dcop_34,1,305,0,0,0.0,0,1088-1179-35,1088,1179,35,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_34/fpga_dcop_34.mtx,0.5678947368421052,1179,0.002470743126581655,0,0.3066248880931065,0.8290062667860341,0.0040070760502747,0.004071504228573626,0.018022657054582905,0.006507576755204316,0.027565966059442122,0.01487790042088478,0.0,0.01674641148325359,0.0003973427330278158,0.002583586134137383,0.0,0.015323117921385743,0.024353291763704203,0.004071504228573626,0.005074413870261093,0.030048159746414827,0.010730050222321565,0.01500481304732675,0.011445554465619939,0.006383185578304518,0.02163191354844767,0.0012766801624573148,0.004259958816592836,0.010891563840566141,0.01986493832642974,0.03869861606806972
1636-511-171,Bai/rdb800l,1,98,0,58,1.68965517241379,0,1636-511-171,1636,511,171,/home/anna/.ssgetpy/MM/Bai/rdb800l/rdb800l.mtx,0.2163157894736842,511,0.0012997138322122248,0,0.7892561983471075,1.0,0.0112246812780281,0.004944030883124511,0.0025746652935118436,0.0007996323076067154,0.033145956046460194,0.006270539526777053,0.05555555555555555,0.007177033492822967,0.0004729365875626311,0.0012902867284201596,0.0,0.0013324450366422385,0.012114041018706332,0.004944030883124511,0.014237515838723491,0.01124606696802736,0.00304204541289103,0.04482392476209133,0.011129944623334897,0.06258758412395912,0.025220081519455487,0.004407120897500228,0.004908644618490587,0.04557584054716573,0.00537228122724341,0.044444846427478875
2335-1697-2432,Fluorem/GT01R,0,1700,1,1043,1.62991371045062,1,2335-1697-2432,2335,1697,2432,/home/anna/.ssgetpy/MM/Fluorem/GT01R/GT01R.mtx,0.8405263157894737,1697,0.03450076833543888,0,0.0,0.903530339885609,0.0269990127817504,0.039519654869238766,0.032955715756951595,0.013253969340530409,0.04975750515265365,0.03057390139138724,0.0,0.023923444976076555,0.007215668016310726,0.012475390125377529,0.0,0.015989340439706862,0.05511732151353517,0.039519654869238766,0.034263799279266725,0.03782059200583488,0.015183097464932667,0.016567911831976045,0.016340976749916223,0.0016366993314388375,0.02058757605445939,0.008423417869963635,0.014291195287998684,0.002792683220235148,0.014237763378526907,0.06086226895005449
319-497-470,Bai/olm1000,0,500,1,63,7.93650793650794,1,319-497-470,319,497,470,/home/anna/.ssgetpy/MM/Bai/olm1000/olm1000.mtx,0.20894736842105263,497,0.0008786047756163212,0,0.3326599326599326,0.6666666666666666,0.0080239991255379,0.003436248473554704,0.0025746652935118436,0.0031772169038573146,0.0,0.0,0.0,0.0,0.002753697400927885,0.0029790929712570626,0.0,0.0033311125916055963,0.0030989407257155737,0.003436248473554704,0.010174093691564258,0.011576984474550415,0.012427584831184092,0.009790828869106954,0.0,0.02772111603266815,0.005200682623347564,0.01347747629186193,0.011652629247733625,0.04730025491155208,0.011576984474550415,0.011686242046231362
2-403-60,HB/494_bus,1,250,1,93,2.68817204301075,1,2-403-60,2,403,60,/home/anna/.ssgetpy/MM/HB/494_bus/494_bus.mtx,0.15947368421052632,403,0.0005639932675799719,1,1.0,1.0,0.0078382355657629,0.0027210236169022384,0.004119464469618949,0.002188219884548754,0.0188333569092511,0.016710271313428313,0.0,0.014354066985645933,0.00020431037018187474,0.0008152253209453578,0.0,0.001998667554963358,0.006510905767159993,0.0027210236169022384,0.009938257789415214,0.021842201542593073,0.010555581775589726,0.03832973345733731,0.0376086244320252,0.0363251978840877,0.05806622874453892,0.004533073461735967,0.003932501300043966,0.06198131119992087,0.009429031511407664,0.03029950778809789
4-313-37,HB/685_bus,1,152,1,81,1.87654320987654,1,4-313-37,4,313,37,/home/anna/.ssgetpy/MM/HB/685_bus/685_bus.mtx,0.11210526315789474,313,0.0006341041537150117,1,1.0,1.0,0.0146066612908164,0.003939989246849357,0.005664263645726055,0.0031284974521703216,0.028650653927078974,0.02210168779972318,0.0,0.01674641148325359,0.00031324310634358617,0.001035523910615235,0.0,0.0033311125916055963,0.006673678411338993,0.003939989246849357,0.018531104464673726,0.037856380643528045,0.019430667881850015,0.06739795577424804,0.06404571762691197,0.049405905559094014,0.08625646817852198,0.0067712819922483335,0.006431496748357646,0.08430078804645759,0.018677438064993755,0.040002077496735684
440-1513-1157,FIDAP/ex9,1,516,1,285,1.81052631578947,1,440-1513-1157,440,1513,1157,/home/anna/.ssgetpy/MM/FIDAP/ex9/ex9.mtx,0.7436842105263158,1513,0.01952588178860858,1,1.0,1.0,0.019223132936013,0.025085459259351704,0.025231719876416064,0.018288067051452722,0.04797392815855768,0.02051769002853329,0.0,0.014354066985645933,0.004397824500350588,0.00789982429833622,0.047619047619047616,0.011325782811459028,0.04771742668970526,0.025085459259351704,0.024391940446225294,0.032561995305148764,0.023497688267035056,0.018334648640876056,0.012299813610372143,0.0029505172089963174,0.014200548214047037,0.005936562002431347,0.010150203857214437,0.025709743667817763,0.0114013554211876,0.05909953526841962
2730-268-219,VDOL/spaceShuttleEntry_1,1,8,0,51,0.156862745098039,0,2730-268-219,2730,268,219,/home/anna/.ssgetpy/MM/VDOL/spaceShuttleEntry_1/spaceShuttleEntry_1.mtx,0.08842105263157894,268,0.00039448466945601494,0,1.0,1.0,0.0124053241256404,0.0028640635903037057,0.1364572605561277,0.02562278961853295,0.015866464244068935,0.017530915819287392,0.0,0.009569377990430622,0.00039013749442153923,0.011005054252833518,0.0,0.1105929380413058,0.003906543460295996,0.0028640635903037057,0.015736399534856966,0.9925335708618392,0.18586083215831345,0.053233850772795736,0.05933060872447867,0.05924084062071116,0.06249642317553348,0.008616797151141949,0.07982770696831454,0.1010820364963699,0.6229453285228821,0.027367286948726234
984-1278-166,Sandia/adder_dcop_01,1,89,0,0,0.0,0,984-1278-166,984,1278,166,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_01/adder_dcop_01.mtx,0.62,1278,0.0018344202739383193,0,0.0251221214235868,0.5945568736915562,0.0025323213844009,0.002787875751273648,0.004119464469618949,0.002587683643195916,0.02086999480190526,0.02065917289988126,0.0,0.01674641148325359,0.00016529549954372527,0.0006327539687260014,0.0,0.002664890073284477,0.02194300453259209,0.002787875751273648,0.0032021408717455495,0.0065442807295125,0.003936194837537305,0.010732206303189442,0.014661927590868375,0.005178624988138343,0.019822539531668702,0.0007552520093657777,0.0009624989946816468,0.008836234505912876,0.003412820621488915,0.03216039674739057
1099-1063-52,Sandia/fpga_dcop_45,1,87,1,116,0.75,0,1099-1063-52,1099,1063,52,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_45/fpga_dcop_45.mtx,0.5068421052631579,1063,0.0019076373385730127,0,0.3261272390364422,0.8344657195799876,0.0038062991108605,0.0034864264292567685,0.017507723995880537,0.004797563554748419,0.021308327017983714,0.01300078553306986,0.0,0.014354066985645933,0.000413016836512284,0.0022078860372717114,0.0,0.015323117921385743,0.01858112338166429,0.0034864264292567685,0.004819517750188762,0.03244068989659479,0.008773719238410934,0.013784864796451536,0.011092905757876205,0.008080057385471637,0.0209425084694896,0.001542659223956878,0.004037752075687746,0.01378691873669099,0.022087428796266535,0.03274555479708267
304-848-78,Bai/cdde5,0,850,1,193,4.40414507772021,1,304-848-78,304,848,78,/home/anna/.ssgetpy/MM/Bai/cdde5/cdde5.mtx,0.3936842105263158,848,0.001828207916939012,0,0.0,1.0,0.0057321333214667,0.004189259109223263,0.0020597322348094747,0.0005816968655204059,0.022886960742492073,0.0037939599037317166,0.05555555555555555,0.004784688995215311,0.0006089592344471578,0.0013839578010624552,0.0,0.0013324450366422385,0.015526006060150753,0.004189259109223263,0.007264458237967519,0.005397678885713786,0.0013335126256738515,0.019119118318549604,0.004057942401528433,0.03407206655421906,0.01045246303102237,0.002610643344485487,0.0031726579779072935,0.02124797350901796,0.0030380055260120745,0.03430574022578408
1214-1487-1068,Cannizzo/sts4098,0,1500,1,85,17.6470588235294,1,1214-1487-1068,1214,1487,1068,/home/anna/.ssgetpy/MM/Cannizzo/sts4098/sts4098.mtx,0.73,1487,0.007962910453754992,1,1.0,1.0,0.0081165211704758,0.01040747623147912,0.06591143151390319,0.014038972851934577,0.07089869636840582,0.07938108791951715,0.0,0.15311004784688995,0.0006744643138290578,0.0028326490654056115,0.0,0.017321785476349102,0.06486489870533144,0.01040747623147912,0.01029155494156955,0.08629385129160175,0.018353573116449626,0.027123438432814114,0.048418917082681735,0.003162383354700228,0.1487446417004635,0.001188517370803893,0.003703207655109813,0.00539594216297405,0.01766496530614037,0.08175639908811372
2422-342-957,AG-Monien/ukerbe1,1,68,0,0,0.0,0,2422-342-957,2422,342,957,/home/anna/.ssgetpy/MM/AG-Monien/ukerbe1/ukerbe1.mtx,0.12736842105263158,342,0.0003443420736758916,0,1.0,1.0,0.0066516193016654,0.0019584950018715457,0.0025746652935118436,0.0017861142288890302,0.015184948836134483,0.014771398978887053,0.0,0.009569377990430622,2.0587822456221974e-05,0.00022024538696900387,0.0,0.0006662225183211193,0.00475170911276388,0.0019584950018715457,0.008431790549623308,0.017051153460381215,0.010152649301053394,0.03992531599679822,0.039174595109483644,0.04443923140062132,0.048600460122699404,0.004457485435871376,0.001251921146981657,0.07582620305927568,0.005349381477766644,0.026068089657970993
1073-116-263,Sandia/fpga_dcop_19,1,3,1,51,0.0588235294117647,0,1073-116-263,1073,116,263,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_19/fpga_dcop_19.mtx,0.008421052631578947,116,0.00010117267113157639,0,0.0,1.0,0.0170927467300832,0.0017065241433884119,0.0005149330587023687,0.0002068963319254972,0.0,0.0,0.0,0.0,0.0009057180270624182,0.00019399475291404186,0.0,0.0006662225183211193,0.0007136954398617685,0.0017065241433884119,0.021687311220720158,0.01674852142634806,0.003467297148820338,0.052617816975454014,0.0,0.1488781721325022,0.027949479056484247,0.029724712468073112,0.0032510844798697455,0.2540292924835572,0.01674852142634806,0.011686242046231362
