ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,id,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count
258,HB/watt_1,1,1,1,85,0.0117647058823529,0,258,/home/anna/.ssgetpy/MM/HB/watt_1/watt_1.mtx,1856,1856,11360,False,0.9865319865319865,0.9865319865319865,0.0032977853745541023,6.120689655172414,7,1.5137597199995065,4.491379310344827,1.038032702089111,1,5,1.362763915547025,0.7362789934286614,1,3,8336
259,HB/watt_2,1,1,1,89,0.0112359550561798,0,259,/home/anna/.ssgetpy/MM/HB/watt_2/watt_2.mtx,1856,1856,11550,False,0.9671962038374252,0.9804002475758201,0.003352941996135553,6.223060344827586,128,3.155425422951203,4.524784482758621,0.9362376310681925,1,5,1.3753274589187903,1.5647860404553402,1,128,8398
264,HB/west0156,1,50,0,0,0.0,0,264,/home/anna/.ssgetpy/MM/HB/west0156/west0156.mtx,156,156,362,False,0.0,0.0,0.01524490466798159,2.378205128205128,7,1.1928589847622149,1.9807692307692308,0.9771173842701798,1,7,1.2006472491909386,0.47446058811760017,1,3,309
278,HB/young1c,0,850,1,282,3.01418439716312,1,278,/home/anna/.ssgetpy/MM/HB/young1c/young1c.mtx,841,841,4089,False,0.8479064039408867,1.0,0.005781294846037148,4.862068965517241,5,0.3583553394970091,2.9310344827586206,0.2533954906327426,2,3,1.6588235294117648,0.9273991611772404,1,3,2465
279,HB/young2c,0,850,1,282,3.01418439716312,1,279,/home/anna/.ssgetpy/MM/HB/young2c/young2c.mtx,841,841,4089,False,0.8479064039408867,1.0,0.005781294846037148,4.862068965517241,5,0.3583553394970091,2.9310344827586206,0.2533954906327426,2,3,1.6588235294117648,0.9273991611772404,1,3,2465
287,Averous/epb0,1,1689,1,148,11.4121621621622,1,287,/home/anna/.ssgetpy/MM/Averous/epb0/epb0.mtx,1794,1794,7764,False,0.0,0.5008375209380235,0.0024123518379734754,4.327759197324415,11,2.9781139228262905,2.6661092530657746,1.4896520514672476,2,6,1.6232490068994354,0.48500291741845003,1,3,4783
292,Bai/bfwa398,0,400,1,88,4.54545454545455,1,292,/home/anna/.ssgetpy/MM/Bai/bfwa398/bfwa398.mtx,398,398,3678,False,0.9432926829268292,0.9890243902439024,0.02321911062851948,9.241206030150753,23,3.7546768896259604,8.71105527638191,3.6270103961844318,2,17,1.0608595327372368,0.2728766722876011,1,4,3467
293,Bai/bfwa62,1,49,1,68,0.720588235294118,0,293,/home/anna/.ssgetpy/MM/Bai/bfwa62/bfwa62.mtx,62,62,450,False,0.8144329896907216,0.9690721649484536,0.11706555671175858,7.258064516129032,21,3.177214665095158,6.129032258064516,2.239555478414166,2,11,1.1842105263157894,0.5002769316191276,1,5,380
294,Bai/bfwa782,1,486,1,124,3.91935483870968,0,294,/home/anna/.ssgetpy/MM/Bai/bfwa782/bfwa782.mtx,782,782,7514,False,0.9604872251931076,0.9916815210932858,0.012287334593572778,9.608695652173912,24,3.8251858971534456,9.20076726342711,3.7295871598843005,2,17,1.044336344683808,0.25308567056024284,1,6,7195
295,Bai/bfwb398,1,29,1,56,0.517857142857143,0,295,/home/anna/.ssgetpy/MM/Bai/bfwb398/bfwb398.mtx,398,398,2910,False,1.0,1.0,0.018370748213428954,7.311557788944723,13,2.4928877899120527,7.0376884422110555,2.5314279211577744,1,13,1.0389146733309533,0.2006400865823662,1,3,2801
296,Bai/bfwb62,1,24,1,56,0.428571428571429,0,296,/home/anna/.ssgetpy/MM/Bai/bfwb62/bfwb62.mtx,62,62,342,False,1.0,1.0,0.08896982310093653,5.516129032258065,13,1.8729133376767464,4.870967741935484,1.5500662937721246,1,8,1.1324503311258278,0.3760283328894938,1,3,302
297,Bai/bfwb782,1,27,1,56,0.482142857142857,0,297,/home/anna/.ssgetpy/MM/Bai/bfwb782/bfwb782.mtx,782,782,5982,False,1.0,1.0,0.009782118118013357,7.649616368286445,13,2.556270782445546,7.443734015345268,2.5967282918771617,1,13,1.0276584779247553,0.172168972632357,1,3,5821
298,Bai/bwm200,1,200,1,71,2.8169014084507,0,298,/home/anna/.ssgetpy/MM/Bai/bwm200/bwm200.mtx,200,200,796,False,0.6644295302013423,1.0,0.0199,3.98,4,0.13999999999999999,2.0,0.0,2,2,1.99,0.9949371839468056,1,3,400
299,Bai/bwm2000,1,36,1,70,0.514285714285714,0,299,/home/anna/.ssgetpy/MM/Bai/bwm2000/bwm2000.mtx,2000,2000,7996,False,0.6664442961974649,1.0,0.001999,3.998,4,0.044676615807377355,2.0,0.0,2,2,1.999,0.999499374687148,1,3,4000
300,Bai/cdde1,1,69,1,72,0.958333333333333,0,300,/home/anna/.ssgetpy/MM/Bai/cdde1/cdde1.mtx,961,961,4681,False,0.0,1.0,0.0050686448927528445,4.870967741935484,5,0.3474299875570648,2.935483870967742,0.2456701001891583,2,3,1.6593406593406594,0.9284251136432713,1,3,2821
301,Bai/cdde2,1,100,1,61,1.63934426229508,0,301,/home/anna/.ssgetpy/MM/Bai/cdde2/cdde2.mtx,961,961,4681,False,0.0,1.0,0.0050686448927528445,4.870967741935484,5,0.3474299875570648,2.935483870967742,0.2456701001891583,2,3,1.6593406593406594,0.9284251136432713,1,3,2821
302,Bai/cdde3,1,130,1,89,1.46067415730337,0,302,/home/anna/.ssgetpy/MM/Bai/cdde3/cdde3.mtx,961,961,4681,False,0.0,1.0,0.0050686448927528445,4.870967741935484,5,0.3474299875570648,2.935483870967742,0.2456701001891583,2,3,1.6593406593406594,0.9284251136432713,1,3,2821
303,Bai/cdde4,1,103,1,62,1.66129032258065,0,303,/home/anna/.ssgetpy/MM/Bai/cdde4/cdde4.mtx,961,961,4681,False,0.0,1.0,0.0050686448927528445,4.870967741935484,5,0.3474299875570648,2.935483870967742,0.2456701001891583,2,3,1.6593406593406594,0.9284251136432713,1,3,2821
304,Bai/cdde5,0,1000,1,204,4.90196078431373,1,304,/home/anna/.ssgetpy/MM/Bai/cdde5/cdde5.mtx,961,961,4681,False,0.0,1.0,0.0050686448927528445,4.870967741935484,5,0.3474299875570648,2.935483870967742,0.2456701001891583,2,3,1.6593406593406594,0.9284251136432713,1,3,2821
305,Bai/cdde6,1,147,1,63,2.33333333333333,0,305,/home/anna/.ssgetpy/MM/Bai/cdde6/cdde6.mtx,961,961,4681,False,0.0,1.0,0.0050686448927528445,4.870967741935484,5,0.3474299875570648,2.935483870967742,0.2456701001891583,2,3,1.6593406593406594,0.9284251136432713,1,3,2821
306,Bai/ck104,1,68,1,59,1.15254237288136,0,306,/home/anna/.ssgetpy/MM/Bai/ck104/ck104.mtx,104,104,992,False,0.0,1.0,0.09171597633136094,9.538461538461538,10,1.1512791959304434,4.769230769230769,0.5756395979652218,3,5,2.0,0.0,2,2,496
307,Bai/ck400,0,400,1,60,6.66666666666667,1,307,/home/anna/.ssgetpy/MM/Bai/ck400/ck400.mtx,400,400,2860,False,0.001626016260162602,0.9886178861788618,0.017875,7.15,10,2.987892233665733,4.5,0.8717797887081347,2,5,1.5888888888888888,0.4920353294552117,1,2,1800
311,Bai/dw256B,1,12,1,53,0.226415094339623,0,311,/home/anna/.ssgetpy/MM/Bai/dw256B/dw256B.mtx,512,512,2500,False,0.8832997987927566,0.9698189134808853,0.0095367431640625,4.8828125,8,0.7301657961338301,3.0,0.6059599821770412,2,6,1.6276041666666667,0.9039084632763645,1,3,1536
315,Bai/mhdb416,0,450,1,52,8.65384615384615,1,315,/home/anna/.ssgetpy/MM/Bai/mhdb416/mhdb416.mtx,416,416,2312,True,1.0,1.0,0.01335983727810651,5.5576923076923075,10,2.031373744523845,2.862980769230769,0.6186016796709463,1,4,1.9412258606213266,0.9005483030999498,1,4,1191
316,Bai/odepa400,0,400,1,52,7.69230769230769,1,316,/home/anna/.ssgetpy/MM/Bai/odepa400/odepa400.mtx,400,400,1201,False,0.9937578027465668,0.9962546816479401,0.00750625,3.0025,5,0.1117754445305408,1.0025,0.04993746088859544,1,2,2.9950124688279303,0.07044611916122459,2,3,401
317,Bai/odepb400,1,8,0,0,0.0,0,317,/home/anna/.ssgetpy/MM/Bai/odepb400/odepb400.mtx,400,400,399,False,1.0,1.0,0.00249375,0.9975,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,399
318,Bai/olm100,0,100,1,72,1.38888888888889,1,318,/home/anna/.ssgetpy/MM/Bai/olm100/olm100.mtx,100,100,396,False,0.3310810810810811,0.668918918918919,0.0396,3.96,6,1.9794948850653795,1.0,0.0,1,1,3.96,1.9794948850653795,2,6,100
319,Bai/olm1000,1,57,1,71,0.802816901408451,0,319,/home/anna/.ssgetpy/MM/Bai/olm1000/olm1000.mtx,1000,1000,3996,False,0.3331108144192256,0.6668891855807744,0.003996,3.996,6,1.997994994988726,1.0,0.0,1,1,3.996,1.997994994988726,2,6,1000
320,Bai/olm2000,1,233,1,66,3.53030303030303,0,320,/home/anna/.ssgetpy/MM/Bai/olm2000/olm2000.mtx,2000,2000,7996,False,0.3332221480987325,0.6667778519012675,0.001999,3.998,6,1.998998749374296,1.0,0.0,1,1,3.998,1.998998749374296,2,6,2000
321,Bai/olm500,1,83,1,72,1.15277777777778,0,321,/home/anna/.ssgetpy/MM/Bai/olm500/olm500.mtx,500,500,1996,False,0.3328877005347594,0.6671122994652406,0.007984,3.992,6,1.9959799598192358,1.0,0.0,1,1,3.992,1.9959799598192358,2,6,500
322,Bai/olm5000,1,126,1,63,2.0,0,322,/home/anna/.ssgetpy/MM/Bai/olm5000/olm5000.mtx,5000,5000,19996,False,0.3332888770338757,0.6667111229661243,0.00079984,3.9992,6,1.999599799959982,1.0,0.0,1,1,3.9992,1.999599799959982,2,6,5000
323,Bai/pde225,1,47,1,63,0.746031746031746,0,323,/home/anna/.ssgetpy/MM/Bai/pde225/pde225.mtx,225,225,1065,False,0.5,1.0,0.021037037037037038,4.733333333333333,5,0.4807401700618652,2.8666666666666667,0.33993463423951903,2,3,1.6511627906976745,0.9120312349361664,1,3,645
324,Bai/pde2961,1,268,1,92,2.91304347826087,0,324,/home/anna/.ssgetpy/MM/Bai/pde2961/pde2961.mtx,2961,2961,14585,False,0.5013764624913971,1.0,0.001663526098198111,4.925700776764606,5,0.2673586329218548,2.9682539682539684,0.17532319074900413,2,3,1.6594606894982364,0.9325753996634105,1,3,8789
325,Bai/pde900,1,98,1,72,1.36111111111111,0,325,/home/anna/.ssgetpy/MM/Bai/pde900/pde900.mtx,900,900,4380,False,0.5,1.0,0.005407407407407408,4.866666666666666,5,0.35276684147527876,2.933333333333333,0.2494438257849294,2,3,1.6590909090909092,0.9279298028451637,1,3,2640
327,Bai/qc324,0,350,1,56,6.25,1,327,/home/anna/.ssgetpy/MM/Bai/qc324/qc324.mtx,324,324,26730,False,0.0,1.0,0.25462962962962965,82.5,83,0.5,2.4814814814814814,0.51186203559575,1,3,33.24626865671642,39.249001616195564,1,82,804
331,Bai/rdb2048,1,188,0,2100,0.0895238095238095,0,331,/home/anna/.ssgetpy/MM/Bai/rdb2048/rdb2048.mtx,2048,2048,12032,False,0.7948717948717948,1.0,0.00286865234375,5.875,6,0.3423265984407288,3.90625,0.2981060004427955,2,4,1.504,0.86370365288101,1,3,8000
332,Bai/rdb5000,1,202,0,5050,0.04,0,332,/home/anna/.ssgetpy/MM/Bai/rdb5000/rdb5000.mtx,5000,5000,29600,False,0.7967479674796748,1.0,0.001184,5.92,6,0.2771281292110203,3.94,0.24083189157584592,2,4,1.50253807106599,0.864555080448478,1,3,19700
333,Bai/rdb968,1,135,0,55,2.45454545454545,0,333,/home/anna/.ssgetpy/MM/Bai/rdb968/rdb968.mtx,968,968,5632,False,0.7924528301886793,1.0,0.006010518407212622,5.818181818181818,6,0.4065578140908708,3.8636363636363638,0.3550113489048479,2,4,1.5058823529411764,0.8626024837563934,1,3,3740
337,Bai/tub100,0,100,1,60,1.66666666666667,1,337,/home/anna/.ssgetpy/MM/Bai/tub100/tub100.mtx,100,100,396,False,0.0,1.0,0.0396,3.96,4,0.19595917942265428,1.98,0.13999999999999999,1,2,2.0,0.9949366763261821,1,3,198
338,Bai/tub1000,1,76,1,58,1.31034482758621,0,338,/home/anna/.ssgetpy/MM/Bai/tub1000/tub1000.mtx,1000,1000,3996,False,0.0,1.0,0.003996,3.996,4,0.063118935352238,1.998,0.044676615807377355,1,2,2.0,0.9994993741863969,1,3,1998
339,Boeing/bcsstk34,0,600,1,81,7.40740740740741,1,339,/home/anna/.ssgetpy/MM/Boeing/bcsstk34/bcsstk34.mtx,588,588,21418,True,1.0,1.0,0.06194756814290342,36.425170068027214,47,9.307822352401553,10.802721088435375,3.516510050577672,3,19,3.3718513853904284,2.3712331598382983,1,18,6352
350,Boeing/crystk01,1,496,1,176,2.81818181818182,0,350,/home/anna/.ssgetpy/MM/Boeing/crystk01/crystk01.mtx,4875,4875,315891,False,1.0,1.0,0.01329192899408284,64.79815384615385,81,16.031298767768615,7.61251282051282,1.616900277149426,4,12,8.512058419336585,1.1443279729119258,1,9,37111
353,Boeing/crystm01,1,74,1,52,1.42307692307692,0,353,/home/anna/.ssgetpy/MM/Boeing/crystm01/crystm01.mtx,4875,4875,105339,True,1.0,1.0,0.004432410256410256,21.608,27,5.346647893054834,21.608,5.346647893054834,8,27,1.0,0.0,1,1,105339
357,Boeing/msc00726,0,750,1,81,9.25925925925926,1,357,/home/anna/.ssgetpy/MM/Boeing/msc00726/msc00726.mtx,726,726,34518,True,1.0,1.0,0.06548960681192086,47.54545454545455,88,18.518325373954507,20.78236914600551,6.690276477532516,8,34,2.287778366914104,1.2079750659672597,1,5,15088
360,Boeing/msc04515,1,483,0,52,9.28846153846154,0,360,/home/anna/.ssgetpy/MM/Boeing/msc04515/msc04515.mtx,4515,4515,97707,True,1.0,1.0,0.00479303024617094,21.640531561461795,27,4.967749428028693,8.71672203765227,1.2116715055928382,3,12,2.4826455940644374,0.5968364217431683,1,3,39356
370,Bomhof/circuit_1,1,80,0,0,0.0,0,370,/home/anna/.ssgetpy/MM/Bomhof/circuit_1/circuit_1.mtx,2624,2624,35823,False,0.2060602413263924,0.999548641410646,0.005202765978212374,13.652057926829269,2571,72.86616252131033,7.548399390243903,7.433902165179673,1,67,1.8086030191346494,13.943744149656105,1,1502,19807
371,Bomhof/circuit_2,1,126,0,0,0.0,0,371,/home/anna/.ssgetpy/MM/Bomhof/circuit_2/circuit_2.mtx,4510,4510,21199,False,0.4152593124925141,0.806563660318601,0.0010422269310377038,4.700443458980044,1274,22.50663513456656,3.8993348115299336,5.099330376552555,1,135,1.2054475150688047,7.2389270733137145,1,893,17586
377,Brunetiere/thermal,1,19,1,53,0.358490566037736,0,377,/home/anna/.ssgetpy/MM/Brunetiere/thermal/thermal.mtx,3456,3456,66528,False,0.0730593607305936,1.0,0.005570023148148148,19.25,27,4.968651728587948,7.0,1.4142135623730951,6,9,2.75,0.4330127018922193,2,3,24192
380,DRIVCAV/cavity01,1,143,1,84,1.70238095238095,0,380,/home/anna/.ssgetpy/MM/DRIVCAV/cavity01/cavity01.mtx,317,317,7280,False,0.5198237885462555,0.8037831733483908,0.07291345321378459,23.113564668769715,62,12.453398089028429,6.132492113564669,2.085276106229641,3,14,3.7690329218106995,3.7501231654597422,1,22,1944
381,DRIVCAV/cavity02,0,350,1,147,2.38095238095238,1,381,/home/anna/.ssgetpy/MM/DRIVCAV/cavity02/cavity02.mtx,317,317,5923,False,0.0,0.8037831733483908,0.07291345321378459,23.113564668769715,62,15.712163932865318,4.280757097791798,2.662991260818199,1,11,5.399410464259396,6.540025821905816,1,36,1357
384,DRIVCAV/cavity05,1,324,0,0,0.0,0,384,/home/anna/.ssgetpy/MM/DRIVCAV/cavity05/cavity05.mtx,1182,1182,32632,False,0.6103499322813317,0.9049083605322621,0.02343886441003089,27.704737732656515,62,14.414396781994366,6.382402707275804,1.9449170109854097,3,14,4.3408006362672324,4.726294331466885,1,22,7544
389,DRIVCAV/cavity10,1,452,0,0,0.0,0,389,/home/anna/.ssgetpy/MM/DRIVCAV/cavity10/cavity10.mtx,2597,2597,76171,False,0.6400172395216033,0.9372682821986997,0.011323008435579752,29.405852907200615,62,14.936091980031648,6.428186368887178,1.8593038182095807,3,14,4.57451779082305,5.0653616903479195,1,22,16694
395,DRIVCAV/cavity16,1,808,0,0,0.0,0,395,/home/anna/.ssgetpy/MM/DRIVCAV/cavity16/cavity16.mtx,4562,4562,137887,False,0.6542773036781541,0.9531982436361479,0.006639824899706148,30.290881192459448,62,15.142200446676007,6.443226654975888,1.808317508170187,3,14,4.701197523304075,5.237571004332014,1,22,29394
396,DRIVCAV/cavity17,1,3984,0,0,0.0,0,396,/home/anna/.ssgetpy/MM/DRIVCAV/cavity17/cavity17.mtx,4562,4562,131735,False,0.0,0.9531982436361479,0.006639824899706148,30.290881192459448,62,16.72439197983518,5.8410784743533535,2.179463647721025,1,11,5.185837054827935,5.938596165397594,1,36,26647
406,FIDAP/ex1,0,250,1,67,3.73134328358209,1,406,/home/anna/.ssgetpy/MM/FIDAP/ex1/ex1.mtx,216,216,4317,False,0.9980657640232108,1.0,0.09327846364883402,20.14814814814815,48,8.74826922917744,12.166666666666666,5.2014955114424115,4,30,1.6560121765601217,1.2926196966691432,1,16,2628
407,FIDAP/ex10,1,264,0,2500,0.1056,0,407,/home/anna/.ssgetpy/MM/FIDAP/ex10/ex10.mtx,2410,2410,54840,True,1.0,1.0,0.009441986191697801,22.755186721991702,50,11.483626448880035,13.598340248962655,5.659464710879575,3,25,1.6733797143903333,0.5287953967953768,1,10,32772
408,FIDAP/ex10hs,1,174,0,2600,0.0669230769230769,0,408,/home/anna/.ssgetpy/MM/FIDAP/ex10hs/ex10hs.mtx,2548,2548,57308,True,1.0,1.0,0.00882706663150709,22.491365777080063,50,11.300498211587858,13.164835164835164,5.806561587454724,3,25,1.7084426424994037,0.6934966085126071,1,10,33544
411,FIDAP/ex13,1,440,0,90,4.88888888888889,0,411,/home/anna/.ssgetpy/MM/FIDAP/ex13/ex13.mtx,2568,2568,75628,True,1.0,1.0,0.011468129191292786,29.450155763239877,50,11.370728459858015,5.406542056074766,1.9901989299920666,1,16,5.447133390953615,4.870789377588578,2,45,13884
412,FIDAP/ex14,1,228,0,55,4.14545454545455,0,412,/home/anna/.ssgetpy/MM/FIDAP/ex14/ex14.mtx,3251,3251,65875,False,1.0,1.0,0.006318004889960744,20.53983389726238,37,7.891804080520746,12.104275607505382,6.580959517154581,2,27,1.696907321287896,1.459629403305439,1,11,39351
416,FIDAP/ex2,1,140,1,78,1.79487179487179,0,416,/home/anna/.ssgetpy/MM/FIDAP/ex2/ex2.mtx,441,441,26839,False,1.0,1.0,0.13800319825587076,60.859410430839006,125,25.591651285632665,4.294784580498866,1.696787684319382,1,9,14.170538542766632,12.589529768599341,3,70,1894
418,FIDAP/ex21,0,700,1,86,8.13953488372093,1,418,/home/anna/.ssgetpy/MM/FIDAP/ex21/ex21.mtx,656,656,18964,False,0.9422327996538296,1.0,0.04448616894705532,29.182926829268293,62,14.636162208717183,4.149390243902439,1.0787298849957145,2,8,7.0330639235855985,3.706886587554232,1,30,2722
419,FIDAP/ex22,0,850,1,89,9.55056179775281,1,419,/home/anna/.ssgetpy/MM/FIDAP/ex22/ex22.mtx,839,839,22460,False,0.88617551561714,1.0,0.03226924612278935,27.073897497020262,62,13.803257595978508,4.114421930870083,1.008317906003217,2,8,6.580243337195829,3.578403929137764,1,22,3452
422,FIDAP/ex25,0,850,1,86,9.88372093023256,1,422,/home/anna/.ssgetpy/MM/FIDAP/ex25/ex25.mtx,848,848,24369,False,0.9755481671646816,1.0,0.03422592559629761,29.02358490566038,62,14.768510822819183,4.027122641509434,1.0189109169388526,2,8,7.207027818448023,3.8846709040665335,1,16,3415
424,FIDAP/ex27,0,1000,1,67,14.9253731343284,1,424,/home/anna/.ssgetpy/MM/FIDAP/ex27/ex27.mtx,974,974,37652,False,0.5304041225928939,1.0,0.04298833321386859,41.87063655030801,92,22.55428009115529,7.751540041067762,2.836740597516081,2,17,5.40158940397351,5.873369926625349,1,51,7550
426,FIDAP/ex29,1,52,1,54,0.962962962962963,0,426,/home/anna/.ssgetpy/MM/FIDAP/ex29/ex29.mtx,2870,2870,23754,False,0.9963608504117986,1.0,0.002883851934587041,8.27665505226481,9,2.0385087027494575,2.84808362369338,0.5035637664434105,1,3,2.9060435527281623,0.35906272390553445,1,3,8174
427,FIDAP/ex3,1,247,1,200,1.235,0,427,/home/anna/.ssgetpy/MM/FIDAP/ex3/ex3.mtx,1821,1821,52685,True,1.0,1.0,0.015887921771775438,28.931905546403076,62,11.459106584568628,5.228445908841296,1.9079541734299734,1,13,5.533557399432833,4.976760702156881,1,45,9521
430,FIDAP/ex33,1,145,0,51,2.84313725490196,0,430,/home/anna/.ssgetpy/MM/FIDAP/ex33/ex33.mtx,1733,1733,22189,True,1.0,1.0,0.0073882333668188445,12.803808424697056,18,4.226103509600613,8.066358915175995,1.6105839931685155,2,9,1.5873095357321696,0.5162907812481621,1,6,13979
432,FIDAP/ex36,0,3100,1,139,22.3021582733813,1,432,/home/anna/.ssgetpy/MM/FIDAP/ex36/ex36.mtx,3079,3079,53099,False,0.9952497822816879,1.0,0.005679496966374589,17.48717115946736,37,7.384146358210424,13.635595972718415,5.974209447780246,4,29,1.2824647484756098,0.7084739050242556,1,9,41984
433,FIDAP/ex37,1,53,1,54,0.981481481481482,0,433,/home/anna/.ssgetpy/MM/FIDAP/ex37/ex37.mtx,3565,3565,67591,False,0.9536750695030144,1.0,0.005318262915323319,18.95960729312763,85,20.3234447793655,12.253295932678823,12.618629494321022,1,54,1.5473067325962044,0.9595794763812491,1,12,43683
438,FIDAP/ex7,1,90,1,500,0.18,0,438,/home/anna/.ssgetpy/MM/FIDAP/ex7/ex7.mtx,1633,1633,46626,False,0.8240392950014447,1.0,0.020453453702325243,33.400489895897124,75,17.07567131270795,11.280465401102266,6.360546393698436,1,25,2.9609141740404974,3.6583347848496284,1,46,18421
440,FIDAP/ex9,1,258,1,224,1.15178571428571,0,440,/home/anna/.ssgetpy/MM/FIDAP/ex9/ex9.mtx,3363,3363,99471,True,1.0,1.0,0.008795139847683892,29.578055307760927,50,11.514464400039534,4.969669937555754,1.364224335857613,2,7,5.951714234428289,5.096918828717175,2,18,16713
467,Grund/poli,1,23,1,54,0.425925925925926,0,467,/home/anna/.ssgetpy/MM/Grund/poli/poli.mtx,4008,4008,8188,False,0.002392344497607655,0.0291866028708134,0.0005097091246648419,2.0429141716566868,63,3.5704563257195883,1.3041417165668663,1.0451689125518029,1,17,1.566481729481538,1.9228295066023706,1,32,5227
539,Hamm/add20,1,194,1,116,1.67241379310345,0,539,/home/anna/.ssgetpy/MM/Hamm/add20/add20.mtx,2395,2395,13151,False,0.5265898103384158,1.0,0.0030193383048365374,7.231315240083507,84,6.830319151043336,5.1611691022964505,10.00850971382128,1,91,1.4011002346088504,0.7016423598943183,1,12,12361
540,Hamm/add32,1,54,1,65,0.830769230769231,0,540,/home/anna/.ssgetpy/MM/Hamm/add32/add32.mtx,4960,4960,19848,False,0.3052122514777001,1.0,0.0009708311654526534,4.815322580645161,15,1.9308607419994834,2.992741935483871,2.1658892752764496,1,22,1.6090002694691459,0.6775571125724799,1,5,14844
758,Nasa/nasa2146,1,173,1,68,2.54411764705882,0,758,/home/anna/.ssgetpy/MM/Nasa/nasa2146/nasa2146.mtx,2146,2146,72250,True,1.0,1.0,0.01568839141548593,33.6672879776328,36,4.966825810128566,2.9310344827586206,0.2533954906327426,2,3,11.486486486486486,1.3680054848479744,7,12,6290
759,Nasa/nasa2910,0,2950,1,1592,1.85301507537688,1,759,/home/anna/.ssgetpy/MM/Nasa/nasa2910/nasa2910.mtx,2910,2910,174296,True,1.0,1.0,0.0205826572666832,59.89553264604811,175,30.020349581200026,15.003092783505155,9.570052303285033,2,57,3.992212373164754,5.309904718490306,1,130,43659
760,Nasa/nasa4704,0,4750,1,1448,3.28038674033149,1,760,/home/anna/.ssgetpy/MM/Nasa/nasa4704/nasa4704.mtx,4704,4704,104756,True,1.0,1.0,0.004734174707297885,22.26955782312925,42,6.456029334696831,10.675807823129253,3.946943161081693,3,21,2.0859833927397995,0.8607955795961304,1,6,50219
814,Simon/raefsky1,1,202,1,89,2.26966292134831,0,814,/home/anna/.ssgetpy/MM/Simon/raefsky1/raefsky1.mtx,3242,3242,293409,False,0.09040311269027836,1.0,0.02799811694215458,90.76989512646514,108,21.115765051286704,8.801357186921653,1.9729880097784822,2,15,10.31317025303147,4.297194803430009,1,36,28534
815,Simon/raefsky2,1,729,1,100,7.29,0,815,/home/anna/.ssgetpy/MM/Simon/raefsky2/raefsky2.mtx,3242,3242,293551,False,0.09753745147411895,1.0,0.02799811694215458,90.76989512646514,108,21.132389890398787,8.801357186921653,1.9729880097784822,2,15,10.31317025303147,4.297194803430009,1,36,28534
819,Simon/raefsky6,1,295,1,55,5.36363636363636,0,819,/home/anna/.ssgetpy/MM/Simon/raefsky6/raefsky6.mtx,3402,3402,130371,False,0.0,0.0,0.011910291729352413,40.51881246325691,124,28.814508197947955,7.076425631981188,6.242458809299268,1,52,5.725886848882612,4.048770795917025,1,36,24074
828,Wang/swang1,1,18,1,54,0.333333333333333,0,828,/home/anna/.ssgetpy/MM/Wang/swang1/swang1.mtx,3169,3169,20841,False,0.0,1.0,0.0020752674541882296,6.576522562322499,10,0.9074727943031553,4.93531082360366,0.9683763886937109,1,8,1.332544757033248,0.6357545167291894,1,4,15640
829,Wang/swang2,1,32,1,56,0.571428571428571,0,829,/home/anna/.ssgetpy/MM/Wang/swang2/swang2.mtx,3169,3169,20841,False,0.0,1.0,0.0020752674541882296,6.576522562322499,10,0.9074727943031553,4.93531082360366,0.9683763886937109,1,8,1.332544757033248,0.6357545167291894,1,4,15640
830,Wang/wang1,1,213,1,82,2.59756097560976,0,830,/home/anna/.ssgetpy/MM/Wang/wang1/wang1.mtx,2903,2903,19093,False,0.808153180975911,1.0,0.002265583644985072,6.576989321391664,7,0.6061298104473776,4.702376851532897,0.5051759650606558,3,5,1.3986521133982859,0.7821227563955855,1,3,13651
831,Wang/wang2,1,200,1,84,2.38095238095238,0,831,/home/anna/.ssgetpy/MM/Wang/wang2/wang2.mtx,2903,2903,19093,False,0.808153180975911,1.0,0.002265583644985072,6.576989321391664,7,0.6061298104473776,4.702376851532897,0.5051759650606558,3,5,1.3986521133982859,0.7821227563955855,1,3,13651
861,MathWorks/pivtol,1,12,1,53,0.226415094339623,0,861,/home/anna/.ssgetpy/MM/MathWorks/pivtol/pivtol.mtx,102,102,306,False,0.0,0.9901960784313726,0.029411764705882353,3.0,4,0.14002800840280097,1.0196078431372548,0.1386483884679505,1,2,2.9423076923076925,0.3046726830337474,1,3,104
864,Langemyr/comsol,1,443,1,258,1.71705426356589,0,864,/home/anna/.ssgetpy/MM/Langemyr/comsol/comsol.mtx,1500,1500,97645,False,0.0008944822923708982,0.9990327110094128,0.04339777777777778,65.09666666666666,180,28.010985741708954,56.488,22.500470869147012,23,168,1.1523981494594722,0.40369994145742927,1,4,84732
875,Pothen/mesh2e1,1,66,1,67,0.985074626865672,0,875,/home/anna/.ssgetpy/MM/Pothen/mesh2e1/mesh2e1.mtx,306,306,2018,True,1.0,1.0,0.021551540005980606,6.594771241830065,10,1.1878354483028628,2.996732026143791,0.6642031247556055,1,6,2.2006543075245366,0.8348199365829386,1,6,917
